id_client;Date_traitement_BD;FinMois;prêt_hypothécaire;transit_admin;type_pret;mnt_pret;hyp_terme;hyp_amortis;taux_facture;date_creation;an_construction_imm;nbr_logements;num_transit_ouverture;date_debut_prêt;type;canal_admin;canal;canal_origine
cli_id_16965;2018-07-01;2018-07-31;hytp_2388;4131;TEU;98391.69;48;345;2.95;2009-12-14;2009;1;8001;2014-12-03;48 mois;Succursale Québec;UDI;UDI
cli_id_16965;2018-07-01;2018-07-31;hytp_2389;4131;TEU;98391.69;48;344;2.95;2009-12-14;2009;1;8001;2014-12-17;48 mois;Succursale Québec;UDI;UDI
cli_id_16972;2018-07-01;2018-07-31;hytp_2390;10281;PH;182500;36;225;2.33;2013-05-29;1960;3;5831;2016-05-31;36 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_16972;2018-07-01;2018-07-31;hytp_2391;10281;PH;58776.63;1;203;2.7;2013-09-20;1960;3;10281;2015-10-01;Variable sans plafond 5 ans;Succursale Québec;DDH Québec;DDH Québec
cli_id_16982;2018-07-01;2018-07-31;hytp_2392;91;TEU;247600;36;250;3.15;2014-08-19;1971;1;5781;2018-04-08;36 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_16994;2018-07-01;2018-07-31;hytp_2393;3591;PH;336000;60;360;3.6;2017-11-16;1929;1;3591;2017-12-15;60 mois;Succursale hors Québec;Succursale hors Québec;Succursale hors Québec
cli_id_17025;2018-07-01;2018-07-31;hytp_2394;13931;TEU;51000;48;186;3.24;2014-06-19;2008;1;2051;2018-06-17;48 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_17047;2018-07-01;2018-07-31;hytp_2395;6551;PH;315187.2;1;285;3.19;2017-02-23;1965;3;6551;2017-06-12;Variable sans plafond 5 ans;Succursale Québec;DDH Québec;DDH Québec
cli_id_17053;2018-07-01;2018-07-31;hytp_2396;10201;PH;125000;60;107;2.89;2010-05-10;1990;1;5761;2015-03-12;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_17063;2018-07-01;2018-07-31;hytp_2397;1311;PH;192660;60;300;3.19;2018-05-25;2004;1;1311;2018-06-01;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_17073;2018-07-01;2018-07-31;hytp_2398;2301;PH;20000;60;245;0;2018-07-26;1993;1;2301;2018-07-28;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_17073;2018-07-01;2018-07-31;hytp_2399;2301;PH;134400;60;245;3.34;2014-06-16;1993;1;2301;2018-06-23;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_17081;2018-07-01;2018-07-31;hytp_2400;10831;PH;177000;1;227;2.95;2015-07-21;1975;1;10831;2015-09-25;Variable sans plafond 5 ans;Succursale Québec;DDH Québec;DDH Québec
cli_id_17081;2018-07-01;2018-07-31;hytp_2401;10831;PH;76100.25;60;300;2.65;2015-07-21;1975;1;10831;2015-09-12;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_17086;2018-07-01;2018-07-31;hytp_2402;5171;TEU;178000;60;300;3.14;2018-02-16;0;1;5171;2018-02-24;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_17086;2018-07-01;2018-07-31;hytp_2403;19141;TEU;180000;84;225;3.54;2010-12-30;2002;1;19141;2012-12-26;84 mois;Partenariat;Partenariat;Partenariat
cli_id_17087;2018-07-01;2018-07-31;hytp_2404;3811;PH;179467.58;60;288;2.89;2012-07-11;2005;1;14001;2017-08-02;60 mois;Succursale hors Québec;Courtier hors Québec;Courtier hors Québec
cli_id_17090;2018-07-01;2018-07-31;hytp_2405;13501;TEU;69900;60;192;2.65;2008-05-28;1947;1;5761;2016-06-01;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_17109;2018-07-01;2018-07-31;hytp_2406;3311;TEU;250000;60;300;3.45;2018-04-12;2017;1;3311;2018-05-01;60 mois;Succursale hors Québec;DDH Québec;DDH Québec
cli_id_17114;2018-07-01;2018-07-31;hytp_2407;11331;PH;388153.97;24;360;2.85;2017-08-16;1927;3;11331;2017-09-30;24 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_17132;2018-07-01;2018-07-31;hytp_2408;1261;PH;176000;1;316;2.9;2014-10-27;2008;1;1261;2014-10-31;Variable sans plafond 5 ans;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_17132;2018-07-01;2018-07-31;hytp_2409;1261;PH;241827.84;48;344;2.3;2011-10-03;2011;1;7651;2016-10-09;48 mois;Succursale Québec;UDI;DDH Québec
cli_id_17145;2018-07-01;2018-07-31;hytp_2410;14051;PH;579941.75;48;335;2.95;2010-03-08;2009;1;14001;2015-02-22;48 mois;Succursale hors Québec;Courtier hors Québec;Courtier hors Québec
cli_id_17157;2018-07-01;2018-07-31;hytp_2411;461;PH;438000;60;289;3;2012-01-18;2007;4;461;2018-02-15;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_17165;2018-07-01;2018-07-31;hytp_2412;2691;PH;101028.13;60;300;4.74;2016-07-26;1969;1;5831;2016-07-23;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_17184;2018-07-01;2018-07-31;hytp_2413;13701;PH;107530.5;60;200;2.84;2010-06-02;1994;1;13701;2015-07-02;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_17185;2018-07-01;2018-07-31;hytp_2414;12441;PH;267318.57;1;329;2.75;2017-12-29;2007;1;12441;2017-12-22;Variable sans plafond 5 ans;Succursale hors Québec;DDH hors Québec;DDH hors Québec
cli_id_17185;2018-07-01;2018-07-31;hytp_2415;12441;PH;84912;6;336;2.71;2010-12-23;2007;1;5921;2017-12-22;6 mois ouvert;Succursale hors Québec;DDH hors Québec;DDH hors Québec
cli_id_17185;2018-07-01;2018-07-31;hytp_2416;12441;PH;90000;6;336;2.71;2010-12-23;2007;1;5921;2017-12-22;6 mois ouvert;Succursale hors Québec;DDH hors Québec;DDH hors Québec
cli_id_17185;2018-07-01;2018-07-31;hytp_2417;12441;PH;120000;6;336;6.2;2010-12-23;2007;1;5921;2017-12-22;6 mois ouvert;Succursale hors Québec;DDH hors Québec;DDH hors Québec
cli_id_17196;2018-07-01;2018-07-31;hytp_2418;13841;PH;164000;60;232;2.69;2010-10-29;2010;1;5961;2015-10-24;60 mois;Succursale Québec;UDI;DDH Québec
cli_id_17196;2018-07-01;2018-07-31;hytp_2419;13841;PH;22000;60;231;2.79;2015-09-22;2010;1;13841;2015-09-19;60 mois;Succursale Québec;UDI;DDH Québec
cli_id_17202;2018-07-01;2018-07-31;hytp_2420;3361;TEU;243000;1;232;2.9;2012-10-10;2012;1;3361;2017-10-31;Variable sans plafond 5 ans;Succursale hors Québec;Succursale hors Québec;Succursale hors Québec
cli_id_17210;2018-07-01;2018-07-31;hytp_2421;13581;PH;122400;36;216;2.7;2010-09-13;1900;1;13581;2016-11-01;36 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_17216;2018-07-01;2018-07-31;hytp_2422;2031;PH;353600;60;300;3.41;2013-10-07;2011;1;2031;2013-10-18;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_17217;2018-07-01;2018-07-31;hytp_2423;14771;TEU;194328.76;36;300;2.39;2016-07-22;0;1;14771;2016-09-19;36 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_17222;2018-07-01;2018-07-31;hytp_2424;12721;PH;370304.45;36;224;2.3;2016-08-22;1952;1;12721;2016-08-28;36 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_17223;2018-07-01;2018-07-31;hytp_2425;14051;PH;228000;60;300;3.39;2013-10-02;2012;1;14001;2013-10-01;60 mois;Succursale hors Québec;Courtier hors Québec;Courtier hors Québec
cli_id_17223;2018-07-01;2018-07-31;hytp_2426;14051;PH;234736;60;300;3.39;2013-10-02;2012;2;14001;2013-10-01;60 mois;Succursale hors Québec;Courtier hors Québec;Courtier hors Québec
cli_id_17223;2018-07-01;2018-07-31;hytp_2427;14051;PH;562400;60;360;2.79;2015-06-18;2009;1;14001;2015-07-20;60 mois;Succursale hors Québec;Courtier hors Québec;Courtier hors Québec
cli_id_17237;2018-07-01;2018-07-31;hytp_2428;11271;TEU;31000;48;130;2.6;2017-04-12;1890;1;11271;2017-05-01;48 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_17259;2018-07-01;2018-07-31;hytp_2429;11361;PH;35000;60;240;4.74;2016-05-18;1961;1;11361;2016-06-01;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_17259;2018-07-01;2018-07-31;hytp_2430;11361;PH;130072.75;1;306;3.45;2009-01-13;1961;1;11361;2014-01-14;Variable sans plafond 5 ans;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_17259;2018-07-01;2018-07-31;hytp_2431;11361;PH;43085.65;1;306;3.45;2009-01-13;1961;1;11361;2014-01-14;Variable sans plafond 5 ans;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_17282;2018-07-01;2018-07-31;hytp_2432;13261;TEU;145000;60;300;2.74;2017-04-11;1995;1;13261;2017-05-13;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_17284;2018-07-01;2018-07-31;hytp_2433;1081;TEU;260000;1;242;3.2;2014-04-25;2006;1;7871;2014-05-05;Variable sans plafond 5 ans;Succursale Québec;Courtier Québec;Courtier Québec
cli_id_17315;2018-07-01;2018-07-31;hytp_2434;6241;PH;128000;60;263;3.09;2015-02-04;1985;1;6241;2018-03-12;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_17323;2018-07-01;2018-07-31;hytp_2435;14431;TEU;23250;1;171;3.55;2013-10-15;1947;1;14431;2013-10-31;Variable sans plafond 5 ans;Succursale Québec;DDH Québec;DDH Québec
cli_id_17323;2018-07-01;2018-07-31;hytp_2436;14431;PH;80000;1;343;3.45;2016-12-01;1972;1;14431;2017-01-31;Variable sans plafond 5 ans;Succursale Québec;DDH Québec;DDH Québec
cli_id_17326;2018-07-01;2018-07-31;hytp_2437;13501;TEU;145000;60;232;2.38;2011-07-14;2001;1;7871;2016-07-08;60 mois;Succursale Québec;Courtier Québec;Courtier Québec
cli_id_17331;2018-07-01;2018-07-31;hytp_2438;3711;PH;552234.62;1;259;2.95;2015-07-22;1995;1;14001;2015-07-24;Variable sans plafond 5 ans;Succursale hors Québec;Courtier hors Québec;Courtier hors Québec
cli_id_17338;2018-07-01;2018-07-31;hytp_2439;10841;PH;335237.5;60;319;2.59;2010-06-10;1931;2;5781;2017-05-27;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_17385;2018-07-01;2018-07-31;hytp_2440;441;PH;202000;1;252;2.85;2014-11-18;1995;1;7871;2014-12-05;Variable sans plafond 5 ans;Succursale Québec;Courtier Québec;Courtier Québec
cli_id_17390;2018-07-01;2018-07-31;hytp_2441;11651;PH;39102;60;240;2.79;2012-03-23;1910;1;11651;2017-05-01;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_17391;2018-07-01;2018-07-31;hytp_2442;3461;TEU;105440.16;60;245;2.6;2014-03-25;1998;1;3461;2015-12-02;60 mois;Succursale hors Québec;Succursale hors Québec;Succursale hors Québec
cli_id_17391;2018-07-01;2018-07-31;hytp_2443;3461;TEU;32956;1;249;3;2014-03-25;1998;1;3461;2015-04-01;Variable sans plafond 5 ans;Succursale hors Québec;Succursale hors Québec;Succursale hors Québec
cli_id_17391;2018-07-01;2018-07-31;hytp_2444;3461;TEU;58379.82;1;214;3.05;2015-12-08;1998;1;3461;2015-12-01;Variable sans plafond 5 ans;Succursale hors Québec;Succursale hors Québec;Succursale hors Québec
cli_id_17402;2018-07-01;2018-07-31;hytp_2445;1201;PH;223137.75;1;255;2.9;2014-04-30;2012;1;1201;2017-05-31;Variable sans plafond 5 ans;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_17417;2018-07-01;2018-07-31;hytp_2446;13021;PH;261909.75;60;300;3.44;2013-10-24;2013;1;14001;2013-09-28;60 mois;Succursale hors Québec;Courtier hors Québec;Courtier hors Québec
cli_id_17428;2018-07-01;2018-07-31;hytp_2447;13231;PH;152000;12;276;2.99;2015-06-05;2006;1;13231;2017-08-17;12 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_17442;2018-07-01;2018-07-31;hytp_2448;12121;PH;171501.6;50;360;2.39;2017-10-13;2017;1;10271;2018-01-13;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_17442;2018-07-01;2018-07-31;hytp_2449;12121;PH;24867;60;360;3.29;2017-10-13;2017;1;10271;2018-01-15;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_17442;2018-07-01;2018-07-31;hytp_2450;12121;PH;24300;60;355;3.39;2018-06-08;2017;1;12121;2018-06-15;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_17448;2018-07-01;2018-07-31;hytp_2451;11591;PH;106120.73;60;300;2.9;2017-05-03;2009;1;11591;2017-05-30;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_17463;2018-07-01;2018-07-31;hytp_2452;13751;TEU;130000;60;180;2.35;2017-01-17;1979;1;13751;2017-03-01;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_17494;2018-07-01;2018-07-31;hytp_2453;261;TEU;60000;1;184;3.45;2008-10-07;1984;1;261;2013-10-31;Variable sans plafond 5 ans;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_17494;2018-07-01;2018-07-31;hytp_2454;261;TEU;20000;1;184;3.45;2016-10-04;1984;1;261;2016-10-15;Variable sans plafond 5 ans;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_17498;2018-07-01;2018-07-31;hytp_2455;10201;PH;201600;60;261;2.59;2013-05-22;1980;1;5761;2016-05-17;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_17500;2018-07-01;2018-07-31;hytp_2456;4571;PH;79228.1;12;289;3.09;2016-10-19;1975;1;5811;2017-11-01;12 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_17508;2018-07-01;2018-07-31;hytp_2457;10271;PH;271352;6;301;7.05;2007-06-14;2007;1;7651;2018-06-21;6 mois ouvert;Succursale Québec;UDI;DDH Québec
cli_id_17508;2018-07-01;2018-07-31;hytp_2458;10271;PH;15000;60;300;3.3;2018-01-31;2007;1;10271;2018-02-06;60 mois;Succursale Québec;UDI;DDH Québec
cli_id_17514;2018-07-01;2018-07-31;hytp_2459;101;TEU;214000;36;300;3.04;2018-02-26;2010;1;101;2018-06-01;36 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_17516;2018-07-01;2018-07-31;hytp_2460;4271;PH;60718.74;12;232;2.99;2012-09-17;1982;1;5831;2017-09-20;12 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_17516;2018-07-01;2018-07-31;hytp_2461;4271;PH;100000;12;236;2.99;2012-09-17;1982;1;5831;2017-09-20;12 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_17516;2018-07-01;2018-07-31;hytp_2462;4271;PH;129014.39;1;220;3.6;2012-09-17;1982;1;5831;2016-06-09;Variable sans plafond 5 ans;Succursale Québec;DDH Québec;DDH Québec
cli_id_17519;2018-07-01;2018-07-31;hytp_2463;13601;TEU;47000;60;60;2.74;2011-10-07;1969;1;13601;2016-11-01;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_17533;2018-07-01;2018-07-31;hytp_2464;14801;PH;68850;48;240;2.74;2011-03-09;1986;1;14801;2016-03-06;48 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_17535;2018-07-01;2018-07-31;hytp_2465;2221;PH;255000;60;360;2.69;2015-12-01;2008;1;7871;2015-12-03;60 mois;Succursale Québec;Courtier Québec;Courtier Québec
cli_id_17535;2018-07-01;2018-07-31;hytp_2466;2221;PH;31000;48;120;2.74;2016-05-19;2008;1;2221;2016-05-29;48 mois;Succursale Québec;Courtier Québec;Courtier Québec
cli_id_17564;2018-07-01;2018-07-31;hytp_2467;3711;PH;500000;60;360;2.59;2015-10-01;2001;1;3711;2015-11-02;60 mois;Succursale hors Québec;DDH hors Québec;DDH hors Québec
cli_id_17568;2018-07-01;2018-07-31;hytp_2468;18831;PH;357050;60;360;2.69;2015-12-24;0;6;18831;2016-01-16;60 mois;UDI;UDI;UDI
cli_id_17568;2018-07-01;2018-07-31;hytp_2469;18831;PH;474642.5;60;360;2.69;2015-12-24;0;6;18831;2016-01-16;60 mois;UDI;UDI;UDI
cli_id_17568;2018-07-01;2018-07-31;hytp_2470;18831;PH;413000;36;332;3.75;2015-12-24;0;6;18831;2018-05-15;36 mois;UDI;UDI;UDI
cli_id_17568;2018-07-01;2018-07-31;hytp_2471;18831;PH;77775;60;360;2.69;2015-12-24;0;6;18831;2016-01-16;60 mois;UDI;UDI;UDI
cli_id_17568;2018-07-01;2018-07-31;hytp_2472;18831;PH;579703.26;60;339;3.26;2015-12-24;0;8;18831;2017-10-15;60 mois;UDI;UDI;UDI
cli_id_17568;2018-07-01;2018-07-31;hytp_2473;18831;PH;464292.5;60;345;2.89;2017-03-22;0;6;18831;2017-04-15;60 mois;UDI;UDI;UDI
cli_id_17568;2018-07-01;2018-07-31;hytp_2474;18831;PH;50000;32;300;4.05;2018-05-24;0;6;18831;2018-06-17;36 mois;UDI;UDI;UDI
cli_id_17568;2018-07-01;2018-07-31;hytp_2475;13151;PH;151460.23;60;360;4.74;2010-04-15;1967;3;5761;2015-05-13;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_17568;2018-07-01;2018-07-31;hytp_2476;13151;PH;151460.22;60;348;4.74;2010-04-15;1967;3;5761;2016-05-12;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_17573;2018-07-01;2018-07-31;hytp_2477;6751;PH;19900;60;240;3.45;2018-04-17;1977;1;6751;2018-04-17;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_17573;2018-07-01;2018-07-31;hytp_2478;6751;PH;120000;60;229;3.14;2013-01-28;1977;1;6751;2018-01-30;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_17580;2018-07-01;2018-07-31;hytp_2479;3141;PH;304453.38;1;239;2.7;2013-05-27;2013;1;14001;2018-05-15;Variable sans plafond 5 ans;Succursale hors Québec;Courtier hors Québec;Courtier hors Québec
cli_id_17583;2018-07-01;2018-07-31;hytp_2480;141;PH;156487.8;60;300;2.74;2016-06-22;1976;1;141;2016-07-05;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_17583;2018-07-01;2018-07-31;hytp_2481;141;TEU;50000;18;18;2.84;2012-09-04;1980;1;141;2017-08-30;24 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_17597;2018-07-01;2018-07-31;hytp_2482;8701;PH;208000;60;312;2.99;2015-01-15;2002;1;14001;2015-01-09;60 mois;Succursale hors Québec;Courtier hors Québec;Courtier hors Québec
cli_id_17603;2018-07-01;2018-07-31;hytp_2483;2141;TEU;67496.99;36;113;2.49;2016-06-06;1992;1;2141;2017-08-10;36 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_17609;2018-07-01;2018-07-31;hytp_2484;11391;PH;152000;60;300;2.17;2016-11-03;2009;1;14001;2016-11-05;60 mois;Succursale hors Québec;Courtier hors Québec;Courtier hors Québec
cli_id_17610;2018-07-01;2018-07-31;hytp_2485;10281;PH;569663.41;48;300;3.61;2015-06-17;2001;1;5831;2015-06-17;48 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_17612;2018-07-01;2018-07-31;hytp_2486;3791;PH;149240;1;48;3.1;1999-05-25;0;1;3471;2017-08-04;Variable sans plafond 5 ans;Succursale hors Québec;Succursale hors Québec;Succursale hors Québec
cli_id_17613;2018-07-01;2018-07-31;hytp_2487;13581;TEU;52000;60;120;2.59;2017-03-28;1987;1;13581;2017-04-22;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_17622;2018-07-01;2018-07-31;hytp_2488;1201;TEU;212419.6;50;50;2.59;2010-08-09;1974;1;1201;2015-07-24;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_17622;2018-07-01;2018-07-31;hytp_2489;1201;TEU;31500;60;60;3.05;2017-11-23;1974;1;1201;2017-11-28;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_17628;2018-07-01;2018-07-31;hytp_2490;1311;PH;20000;60;208;2.85;2015-12-15;1991;1;1311;2015-12-15;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_17628;2018-07-01;2018-07-31;hytp_2491;1311;PH;115318.13;60;102;2.54;2003-04-16;1991;1;1311;2017-07-01;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_17628;2018-07-01;2018-07-31;hytp_2492;1311;PH;10050;60;101;2.99;2012-08-15;1991;1;1311;2017-08-12;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_17656;2018-07-01;2018-07-31;hytp_2493;441;TEU;248000;60;290;3.24;2013-07-25;2006;1;7871;2018-07-14;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_17669;2018-07-01;2018-07-31;hytp_2494;3281;TEU;187000;60;173;2.95;2014-10-06;1965;1;3281;2014-09-27;60 mois;Succursale hors Québec;Succursale hors Québec;Succursale hors Québec
cli_id_17675;2018-07-01;2018-07-31;hytp_2495;2291;PH;80000.99;60;276;3.04;2017-02-16;1958;1;2291;2017-02-18;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_17682;2018-07-01;2018-07-31;hytp_2496;6241;PH;250000;1;126;2.95;2014-03-26;1990;1;6241;2014-07-04;Variable sans plafond 5 ans;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_17703;2018-07-01;2018-07-31;hytp_2497;2621;PH;150338.7;60;295;2.79;2016-01-18;1956;1;2621;2016-01-14;60 mois;Succursale Québec;Courtier Québec;Courtier Québec
cli_id_17704;2018-07-01;2018-07-31;hytp_2498;2241;TEU;131542.42;60;360;2.35;2016-10-05;1978;1;2241;2016-10-15;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_17706;2018-07-01;2018-07-31;hytp_2499;2031;PH;566019;60;300;2.74;2017-09-14;1986;4;2031;2017-11-01;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_17724;2018-07-01;2018-07-31;hytp_2500;12351;PH;500000;60;360;2.79;2011-04-14;1991;1;5921;2016-04-08;60 mois;Succursale hors Québec;DDH hors Québec;DDH hors Québec
cli_id_17724;2018-07-01;2018-07-31;hytp_2501;12351;PH;191200;1;330;3.1;2011-04-14;1991;1;5921;2017-04-20;Variable sans plafond 5 ans;Succursale hors Québec;DDH hors Québec;DDH hors Québec
cli_id_17737;2018-07-01;2018-07-31;hytp_2502;11381;PH;161223;1;198;2.85;2005-04-15;2004;1;11381;2015-05-17;Variable sans plafond 5 ans;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_17746;2018-07-01;2018-07-31;hytp_2503;6291;PH;57408.97;60;361;2.79;2010-04-29;1948;1;5831;2017-05-01;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_17748;2018-07-01;2018-07-31;hytp_2504;18831;PH;259507.5;12;233;2.79;2006-09-29;0;6;18831;2016-12-16;12 mois;UDI;UDI;UDI
cli_id_17749;2018-07-01;2018-07-31;hytp_2505;10271;TEU;178500;1;281;3.2;2013-04-24;2011;1;10271;2017-04-14;Variable sans plafond 5 ans;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_17749;2018-07-01;2018-07-31;hytp_2506;10271;TEU;43500;1;291;3.2;2013-04-24;2011;1;10271;2017-04-14;Variable sans plafond 5 ans;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_17749;2018-07-01;2018-07-31;hytp_2507;10271;PH;144000;60;360;5.1;2014-04-02;1971;1;10271;2014-04-10;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_17789;2018-07-01;2018-07-31;hytp_2508;2541;PH;47769.64;60;116;3.39;2005-09-07;1950;1;2541;2015-04-11;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_17831;2018-07-01;2018-07-31;hytp_2509;13401;TEU;287649.39;48;249;3.04;2014-01-29;2004;1;13401;2017-10-18;48 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_17831;2018-07-01;2018-07-31;hytp_2510;13401;TEU;72114.34;48;251;3.04;2017-10-12;2004;1;13401;2017-10-18;48 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_17835;2018-07-01;2018-07-31;hytp_2511;2291;PH;176000;60;300;3.3;2018-01-12;2010;1;2291;2018-02-01;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_17854;2018-07-01;2018-07-31;hytp_2512;13131;PH;149600;60;360;3.29;2017-10-25;1995;1;13131;2018-03-06;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
